/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_043.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_043.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_043.jpg,0,0,0,0.0001071841
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_110.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_110.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_110.jpg,0,0,0,0.0001329988
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_178.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_178.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_178.jpg,0,0,0,0.0001482351
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_245.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_245.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_245.jpg,0,0,0,0.0001634716
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_318.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_318.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_318.jpg,0,0,0,0.0001735555
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_385.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_385.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_385.jpg,0,0,0,0.0002397183
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_456.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_456.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_456.jpg,0,0,0,3.520231E-05
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_528.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_528.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_528.jpg,0,0,0,3.751933E-05
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_599.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_599.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_599.jpg,0,0,0,5.51745E-05
/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/center_2023_02_10_17_17_23_672.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/left_2023_02_10_17_17_23_672.jpg,/home/yang/git/udacity_test/End-to-End-Learning-for-Self-Driving-Cars-master/data/IMG/right_2023_02_10_17_17_23_672.jpg,0,0,0,9.777158E-06
